const,interest_fluctuation,comparison_frequency,sleep_issues,distractibility_scale,difficulty_concentrating,seeks_validation
0.7166107282615805,0.2777362256869861,0.1811978639581354,0.17147853529964407,0.04480872163257871,0.15488450771424178,0.008631773130235502
0.7617015687623663,0.27473383575353344,0.21665997062411071,0.19225951557841742,-0.029502845621512,0.24080732306088382,-0.07541291545106754
0.5948212504584186,0.18861656129846924,0.14596253927584452,0.2517021864765572,0.027749120123940582,0.18869298720009056,0.084553508331967
0.9069041597812388,0.20693449956865378,0.13432494641988998,0.1285863479951069,-0.05071788057873293,0.3027892323392229,0.07744067079957861
1.060948261671463,0.10965564146268789,0.19689142981180974,0.13653503331144307,0.06703896060449595,0.25151690146341144,-0.028920880569343263
0.8362773368180749,0.22768371619132918,0.2260270794874809,0.11298674125550742,-0.04563343400407538,0.28789724129946814,0.025774909803278446
0.6645343678128369,0.2993566726828292,0.15610082209855866,0.17040102204562407,-0.012329048711120269,0.2020046928241876,0.05791227512837355
0.9188510239221354,0.20425887776044788,0.2569276055517438,0.07453153810006476,0.03698302482596307,0.21753912635443773,0.006253082367080928
1.1124957150538077,0.1771898335865708,0.26102786354867863,0.06440686062665679,0.05239353317295232,0.205426247067659,-0.04101626391785049
0.7604243448750588,0.2632504100671075,0.19435659337212147,0.12054756522658122,-0.04515363179755341,0.3040717373631446,-0.026478858774549287
0.5481948824675552,0.172200451856156,0.19509788693993302,0.22212579675063993,0.02200493568408647,0.275491797646912,0.011329669166420156
0.8733554438694457,0.11165118582553657,0.16704234243607344,0.12065082777718926,0.020404731077483473,0.32576739715657677,0.053687054429728195
0.8049632821306614,0.14415963480943514,0.20577091076695053,0.19275555116136062,-0.05405947495494927,0.31512105743238666,0.023211411839506257
1.024603263344256,0.25294868791579983,0.19593113760812286,0.11044956879877264,-0.09611228696880914,0.21481792113439296,0.10134509933955933
0.9241670835257225,0.2615139080394641,0.10606493453343732,0.12824372092689415,-0.033252869425331705,0.2754367896542829,0.05591710113095304
0.45451759500188776,0.2250360211170812,0.20489205977169392,0.176150136415993,0.08403735187438932,0.1754988139594121,0.04076991672420496
0.9440189452960737,0.18030439189927266,0.13190634017912048,0.16204710840134307,0.053356395392955676,0.16957353283567156,0.09570733439846954
0.7324442877434552,0.17066807356683084,0.21263109031876404,0.15524252996047488,-0.03230475963020352,0.3095969902844372,0.009360090776756792
0.6069045972255405,0.1810368413355073,0.1629137170935348,0.14678590286259058,0.14747081687080665,0.17156549474492364,0.05413857416040531
0.7754520507607123,0.318435866632438,0.23599094610252558,0.08904553348763916,0.03063434788117658,0.14102303729288387,-0.008218261352583578
0.9232605248438583,0.22638794574577786,0.14473312171121688,0.15143243458535827,0.044731568245100044,0.2036643871146981,-0.014409810586403
0.511626849189893,0.2315640409090055,0.1534957654388045,0.19749115289366487,0.09855632903203838,0.19069203460434989,0.009691502356834261
0.804755699237377,0.1504022126744754,0.21514457582509167,0.11629227303540389,-0.0034656702534733713,0.30799369646615804,0.05705911255361874
0.6370875665143078,0.16858897835185865,0.13691207547673262,0.1753963101417345,0.09241651925643204,0.2377123511237121,0.031772194037994514
0.7678115760307973,0.13912692751570702,0.18580469788940637,0.1943907422330483,0.05244816444066999,0.22369756500617394,0.01881029501776532
0.6894392762326149,0.1904840885118098,0.10710153252115145,0.12312831497226734,0.09276160725802024,0.22041653580802656,0.07454257073370923
0.9163971045926153,0.2842205336996372,0.1451003563967233,0.19021034863405017,-0.026112362144278894,0.2075892704053233,-0.03859182461278937
0.6030753652198342,0.2976935599751563,0.08920281593900299,0.17940665850512394,0.06535904842971173,0.1626058506332893,0.11518526710258944
1.0963229652540996,0.2263608490576216,0.1764355043733336,0.07737857172997453,-0.07073693641692597,0.27673084313392066,0.03448447627952282
0.7797164862874939,0.35547263114483335,0.1672842948086912,0.05685812499504864,0.12100346047682822,0.10631539835941334,-0.011198925182599809
0.8583739559102816,0.19446907067564517,0.14543699278092537,0.11886302316233666,0.0653209952681574,0.24579774113801817,0.04683488574723589
0.7704685395621973,0.131707206890529,0.20486841877981551,0.17168202321269305,-0.030734284610767507,0.285396884540595,0.06841965868223976
0.9941026552895839,0.17152488234328714,0.15335129253001817,0.15174016395670145,-0.0383575752848147,0.27924712428122606,0.06511942412264088
0.6889856565244799,0.26548247683878834,0.24290315811231844,0.16563578303867732,0.04582892323433388,0.14578938366678873,-0.022822814704564126
1.039494045119382,0.25876863233791003,0.13321057834746652,0.10909908449417188,-0.05774786769749568,0.24638772509916304,0.08562084111256578
0.5990696776527014,0.2370838334298438,0.23445876012027853,0.1384805549836622,-0.0077382070659021696,0.2277962764309382,0.05951207795017435
0.7898634622671497,0.25669572042460986,0.18986203348812364,0.15437535464004504,0.034364063752370944,0.17805850065945802,0.03513286954351366
0.7749324926873526,0.21392035670004583,0.24287985108469828,0.07517819451497033,0.08303888183483979,0.18829873361510768,0.01287227297228576
1.0342432110593607,0.20060704249646463,0.16420003234142067,0.14399418381787343,0.00878456164359308,0.20451173597741507,0.03274067325875979
0.7524793630161932,0.2736825833965204,0.14060905224292586,0.10630255651500078,0.03613082612253419,0.2329879835307068,0.05874098172085712
0.9176792946596707,0.15562976727933772,0.22372734771312736,0.1590504534442772,0.06340111213729877,0.21350102669742893,-0.03509950295040399
0.45998606760687544,0.3556968014065239,0.17122669186872486,0.1324876601683332,0.09045548325111058,0.11146741927317941,0.05134455636887235
0.846818618601871,0.27104271514448897,0.17887488098923163,0.13153499970170715,-0.022007457769785584,0.19118362397911698,0.046956008403241156
0.99694934621043,0.25159156681448624,0.19072866620762835,0.12337714977911371,0.0939782183391549,0.12369337906019401,-0.04928884124349945
0.9293494695007234,0.1739784974794589,0.15811049691149426,0.11499196230547383,0.00632255614466426,0.28101240700909,0.015699015741184763
1.0552426317607577,0.16103299549398542,0.21367838817450016,0.14868614112197467,-0.12764880942594825,0.32057653234080136,0.044139052461011255
1.0139022723846467,0.2827897293765783,0.13894824433872693,0.07437598315423631,-0.03629085542562781,0.2270086690582886,0.055850926122864644
0.6766784817320948,0.31483871295306154,0.24088655251606841,0.11688697968822004,0.06531576724090238,0.08127796677931746,0.003850987156339858
0.6376401556169103,0.2023844652845028,0.203479659288328,0.06612868595047484,0.0994068449699349,0.22528838059233475,0.06450625700805603
0.5811346180246302,0.1853278957289185,0.22859845391467157,0.18929673635805708,0.1426803351847506,0.13257115845672623,0.012549260379921004
0.5424137546117178,0.2597870026819618,0.16047387856427237,0.16856263451534198,-0.014457082377303226,0.24815874429892104,0.06300762583531509
0.4039983821646657,0.17938514309578735,0.1866982483511585,0.09944644706703679,0.1451476561055708,0.24548977112124357,0.08876168369915963
0.9308242184333889,0.28210050165371386,0.19834113067385611,0.12951843123725842,0.062354693390096694,0.11818757320473894,-0.022592467711334864
1.0612490473807055,0.2671005316328593,0.15331142203659426,0.14689339259976736,-0.025988122624989642,0.18752178464252328,0.04263998492901565
0.7511224905707445,0.10585043270021338,0.2417130310119796,0.13275375559111235,-0.015894336177463553,0.293545666150034,0.0633727392928827
0.7773341673100476,0.24886615575260013,0.16798179794841217,0.1461040611597977,0.048198926082001284,0.1690522161247197,0.058841024456995884
0.7691989459924872,0.12461231735691909,0.1632789084231617,0.2105339117170749,-0.01734954155923743,0.31262152556578515,-0.005753565615441145
0.339622878545361,0.1796405202095455,0.2249322375411018,0.18763032195179238,0.16290731106204248,0.1798984323995678,0.01593319495319062
0.8365656116391041,0.18059027888196524,0.18760142171131602,0.13951469443687586,-0.011592358116350981,0.2773354363125332,0.03260571453814663
0.8590531967157031,0.24844592776231259,0.15380146174143527,0.10800512159648053,0.06541935463968228,0.19080982788119874,0.024066428325104177
0.8037293737595227,0.19976761748282768,0.2078475569851515,0.11345773978891475,-0.027359408322744194,0.3048315694426287,0.003509474355864073
0.8291355501025895,0.16768349671682775,0.1612222281517744,0.08756513952057579,0.07646419955990078,0.24891525128463454,0.09724611870010064
1.0756534054718858,0.2514347029669818,0.22842542595695725,0.12939713167577616,-0.062318725856976856,0.21364128287928957,-0.035912320628562464
1.1060735814788651,0.24616697917135985,0.1689936500727211,0.11401157898592328,-0.029389860564023942,0.22666491679928305,-0.0032259020098324293
1.106985126831656,0.17461033756421082,0.19230769922570118,0.15067546075386923,-0.009504951184763792,0.19464400167827473,0.022543825262347217
0.9957396721786225,0.15064656003464139,0.25137551302938155,0.13131546738986505,-0.0755646280421384,0.25789866208947254,0.05573555844961091
1.1932713376202,0.17322747379443248,0.25122247930203706,0.1550297747163597,-0.014799136876110133,0.13985126433204542,0.025645434918718624
0.7701454178566625,0.297259000193256,0.14579036448425753,0.11952252768176572,0.022580942699185237,0.13442283164330146,0.11679601937623585
0.934552916269706,0.17496630267053415,0.2596223895254679,0.12116484533824642,0.028318726638653105,0.1683604467505497,0.02181522377026608
0.8179692660923528,0.1511235396516562,0.22840258291008114,0.14728466843406182,0.071891366366446,0.21913137283405354,-0.02754840900521826
0.8379770514494373,0.2548128235165257,0.0931561385017852,0.104978985056805,-0.07842562017724819,0.40876056000571603,0.0005985856583704957
0.9464650049786112,0.16753436994516768,0.18281697055653656,0.12678781801660413,0.01666236821467995,0.20502534932217653,0.08408688469697397
0.9176568724572243,0.1688553238938939,0.23818286794411225,0.06616551781803154,0.027347305006423517,0.22567419747654005,0.08540573276754948
0.7323199419089069,0.1976314229588339,0.23958767924658583,0.13406664293143297,0.08619509374723293,0.13514510338398603,0.021092069976190495
0.6393285081520825,0.30357148838470716,0.14079295879033366,0.15749091448669647,0.041298556182310264,0.22367213884009418,0.004979380182225924
0.7681990107202616,0.2832642956955067,0.1279563936063953,0.11891965155496578,0.05313155335524767,0.19615382020483055,0.04737666517283271
0.7443487181157435,0.27971495009909325,0.24535441603060945,0.12427649439177962,-0.012324798962277117,0.17307193836987655,0.003006391517803686
0.5964785979922503,0.2770782965341732,0.14681216808707065,0.1623052729226183,0.035061081772813425,0.27834639593543853,-0.0256383104716246
1.0236579125869878,0.24722415833226702,0.2285663064713434,0.17261382472848663,-0.027116968388175372,0.14733871098436951,-0.03786091726236275
0.7548577296558017,0.2213730460219499,0.239661707321149,0.10938441864133673,0.05445235755989675,0.12727012532089313,0.07094864844205001
0.7043679072459464,0.22870198486384455,0.2014268812165953,0.13955409331369578,0.06522511013378215,0.14649397654963137,0.0763293950308244
1.0239588787038958,0.12425963354407535,0.19864227888713515,0.17346832895971812,0.00641841019466724,0.21186100266251856,0.038447743954164004
0.5779023620617081,0.10479364905974872,0.23187619000389081,0.17456031614644568,-0.05130908637760294,0.30716066898553146,0.1488916191009882
0.6028567996887102,0.18775311715006096,0.23098750042100724,0.16508878800536134,-0.08146302312934092,0.38759154130770124,-0.008943781352534513
0.7473124924419571,0.21539311195674726,0.18543300417914899,0.19399875607376532,0.044402568406546855,0.20060727671379178,-0.005187815443028994
0.8280509834045547,0.2653698440163926,0.12552492205884852,0.08217831166474313,-0.03477735603040949,0.31954014064232994,0.0263694472798726
0.8567538573732992,0.19590765183271922,0.2756440234942287,0.15115176143157255,0.022371547501239673,0.1559339866217665,-0.02480537027230907
0.7683636647387301,0.08783482309275625,0.16796955319330328,0.12801478576075187,0.1575958733347031,0.22173406315823582,0.09250633478594042
0.44911560046860954,0.16107187704221587,0.16349517670747876,0.13956435246306254,0.1687163428980483,0.21380945109080335,0.07461206610674534
0.8222018750803536,0.22807624964633844,0.21195182689726144,0.159191756701592,-0.11902899926028093,0.3187042712624593,-0.007536182045788278
0.60448355109414,0.21223620797812826,0.20379975772916661,0.17920606941701286,-0.01796906397934868,0.25311512256758995,0.03904831799168076
0.8002983912950076,0.2186707810788846,0.19978915650427953,0.12294684184654431,-0.055216581068923895,0.2765147718943449,0.04412027195719923
0.8685445155176793,0.1969493724541592,0.11036531253945557,0.14019732155485706,-0.03759077641502749,0.29605195933963024,0.10499934500225977
0.6751371567674685,0.2734936859017836,0.2219658664165316,0.12939348262464068,-0.024274041836144792,0.21855441634561906,0.020815027113433193
0.7818992184168639,0.23782592853536155,0.19356164079560456,0.149426132805907,-0.0068849804677226095,0.2219642578581677,0.03391291511048164
0.9375723480887515,0.3067308156172586,0.23709618903900337,0.0345912694253756,-0.03799833899269227,0.24740416354512473,-0.007462665683704878
0.6020460075333463,0.15501002270112496,0.2406434847053616,0.13113421265032327,0.08855776480496308,0.21730239249106578,0.04899157021641136
0.5011756476805208,0.2558848101639789,0.23862971545672507,0.1722369483055703,-0.009968585035290842,0.17050421538311844,0.09853489569979627
0.5860474059900244,0.2676353924502375,0.16964871261318126,0.16960790892778316,0.040741429502653706,0.1686490583849171,0.07783909606544609
0.594437005683375,0.21083708733000742,0.1985162445751503,0.16327042706305417,-0.05893236862132057,0.2927929713451945,0.059613599206145534
0.6331581679011931,0.26454182681115423,0.20734552059636524,0.12621177992817978,0.053238973185781885,0.1719284606587599,0.04118676488215475
0.8817474382841777,0.2506415210274503,0.18105773216776705,0.09796254820885986,0.023053774033918766,0.18355498539598744,0.05586618990257067
0.9235020653090616,0.18963987967752682,0.19172661702079064,0.11913464197504153,-0.013824476755357865,0.29421553529502126,0.023740646974787085
0.8582033003534757,0.13314943090252435,0.17045910405707876,0.13537216869547924,0.12640309145699233,0.1660144370602663,0.08759978853546967
0.7940343537627614,0.24541711990202777,0.17478671704316037,0.16072898169290858,-0.02984561453111917,0.24118774091370487,0.04217363397398087
0.7929390263041772,0.2000309193399022,0.12639082781302835,0.1043844706112469,0.09568799572337133,0.2450403840138712,0.02894757619453832
0.36802796719408837,0.33261956066132997,0.1602022889299117,0.19516303728608958,0.15743531407742564,0.14521724032724098,-0.08330620889433257
0.6229805708329372,0.23606200136495759,0.2225354422295685,0.2131925520918028,0.05433532257228367,0.23554011041611833,-0.10179692001142426
0.7607249744286901,0.2996067784018839,0.129336036134486,0.15908254043265774,-0.08821355694235992,0.22117863738282753,0.1031239269613044
0.7929138262354024,0.22337387105280931,0.19404960013409348,0.1710908804178879,-0.011202954874534127,0.2322664755281528,0.006153727892300412
0.6503527912066106,0.24728239822740566,0.1427092573853751,0.1754885262218433,0.0804806032258804,0.1589843386276062,0.045491296057232275
0.9672240216246094,0.2963089018927038,0.12719565147735312,0.08862437813657428,-0.08227854336392938,0.24990062930726287,0.08333697103814036
0.9915420364510538,0.2675449098896251,0.26527139272470457,0.14267456429386788,-0.030493096601657457,0.13382500211309536,-0.018078713180027295
0.7156229555341408,0.304708407368638,0.18769283250820748,0.18756957107037864,-0.01501337187542346,0.17603750760757256,-0.002673101835664035
1.1484367217756402,0.1857065502310509,0.19308730298815685,0.19961933870153614,-0.014641153757466295,0.17101424901107581,-0.026365783806360364
0.7169879754816977,0.15699572040913354,0.191551321938631,0.19902679779479976,0.03997850767745322,0.20640055852326206,0.04226635488844119
0.7108079851165717,0.19641131777048854,0.18454525309957687,0.20502745183749632,-0.015081233579340887,0.20162192900167367,0.07700062409677558
0.6927866546463377,0.2255390984325656,0.29550085004821214,0.12224384018705256,0.007439591990273407,0.19757938512825135,0.006299878177495666
0.8710528502035149,0.2590620299967513,0.1699292913004035,0.12654322272468438,-0.012793655496213308,0.233863362147615,0.0028440075118073282
0.8143849432189788,0.16413338735019098,0.2684231273288572,0.11778287787354617,-0.034382885151107295,0.28279125040425757,0.03650059778351111
0.7643212531475823,0.17468783999519905,0.23426551498448006,0.14804746282258727,0.007149043687101616,0.23926813920113943,0.026640556312814756
0.9031326101946894,0.16901601932496038,0.245265803156616,0.16940590248822965,0.034743044334167736,0.16731102708647536,-0.03395682961467442
0.8250764515091593,0.28109083865139384,0.19523295441643562,0.14092467383375556,0.015139356272670296,0.16510296125857682,0.009015376326808544
0.6589229026997595,0.3144044409199892,0.26446837295198794,0.12634008605754368,0.052881014572083225,0.15321329444579726,-0.0898089144463653
0.5236448506819598,0.2124203041357716,0.1406432005993784,0.13493456592536446,0.08182787878434285,0.26381648651097744,0.05529032487090757
0.7853286033083113,0.21913216447248357,0.14656578036085877,0.15549038018412908,-0.031003841445735626,0.30022455435086337,-0.004946107947644274
1.1275267268345495,0.21202316532452622,0.20424599917256292,0.1174385580643987,0.03278322864849058,0.14752789235558222,0.018656229724641264
0.7507318885363781,0.17764295329935445,0.19731704191125832,0.16939349173271798,0.09394891445212109,0.16737605945619002,0.029110872198840024
0.49150918053742965,0.2988016149876093,0.15365823177244037,0.16410730121770145,-0.0029548061020037847,0.24343410438829705,0.02282181866265126
0.4899982906167937,0.26628419700711925,0.22771573985937454,0.15371738034383603,0.1025737713024854,0.18508674413244391,-0.03303161119058298
0.6391973295658757,0.1623595088802149,0.25194180123623383,0.11659082719582327,0.05939341447535615,0.27530860842378785,-0.014236793133043879
0.7080927971680573,0.16290469125641682,0.18365998270703254,0.17248351167423515,0.06265925303657298,0.21607369297927967,0.05914603149136305
0.5787662375877822,0.22601853346171963,0.2171811579651699,0.21195213206402796,-0.052156621830211386,0.2287730710762057,0.07446274339134967
0.6715336316200733,0.24308488108868648,0.21503925989109468,0.12708997990924722,0.01764162006541936,0.23170137717589198,0.01535479903262324
0.9588895648321273,0.13773383922479512,0.18636826188978853,0.13475493728094787,-0.04870860319031309,0.2966155882562517,0.05050933902337545
0.6527194662872406,0.18753512909324377,0.1401788181543876,0.13720990784166964,0.054370684005305196,0.2759788610342837,0.05226404779744799
1.115326100655366,0.22595443176642918,0.18507593549045812,0.06453437521216679,0.0550505632134851,0.17452852503061012,0.02055452128131864
0.6945012933564625,0.24973813768416694,0.18088550017596078,0.15353147295404856,0.05932885323583455,0.19655460529237695,-0.013558401956463753
0.8317010334926453,0.22097854829443647,0.11418155559976272,0.1766944023252101,0.12631380347871546,0.1707510978175641,-0.002546068735228127
0.8539430253291631,0.2905264594064789,0.24576874093126083,0.11580510739841493,0.06551985411432314,0.08609288528621932,-0.03985712002719442
0.5060306814327735,0.2631270427585471,0.16536257248662567,0.18727202939069823,0.1847960967925208,0.050013359686759074,0.06057945329632719
0.7634315063981063,0.15783837641954937,0.21822052503732686,0.09979263659809626,0.06480463226257996,0.24753901763552777,0.0563146169817266
0.9474290227076587,0.16593834837321175,0.17196181761333504,0.1781120042587076,-0.04000941938256682,0.3259971589258261,-0.036659884934037525
0.6821225230388412,0.20604570984771373,0.15063637223748644,0.16194825436708365,-0.051334922717106865,0.33469339228108386,0.06094356897439159
0.9013061626423257,0.16452853016445895,0.1871477901321446,0.17813173227068507,0.07646718748337254,0.18694198591940944,-0.02347181727174459
0.9972718229251178,0.2521801000531218,0.2534349545479427,0.1280072620085322,0.008775032520193612,0.1637929224015785,-0.029468658381392537
0.6753293361015533,0.22926860108652172,0.20255857240077038,0.16657210075506645,0.08904583760492836,0.14715886358750757,0.013991958763908977
0.5362537260226432,0.35050628594506494,0.21394574618332296,0.13009096692904107,0.03135161149675089,0.1352721084293164,0.035529358040427575
0.8157579157660985,0.2392682630650436,0.15465268448699046,0.21385340124555308,0.033219817150042574,0.11095601099498269,0.06356551230310539
0.890200824257015,0.17497931174471054,0.15337477860185272,0.14840650772661448,0.022999485850505666,0.21302792988513852,0.10040169608000477
1.1159715949519518,0.21249400443287453,0.11429254615454157,0.07438336861473994,0.028866497959756064,0.21739955327224225,0.10421150248415467
0.7841447852837682,0.2676607837219872,0.2033428631318036,0.1536507008863592,-0.09492970663368114,0.2556248377135797,0.0234795979012975
0.9256445013827617,0.2591516133447777,0.18076067691085662,0.18893676307667526,0.031027681705927762,0.13943305488906493,-0.02654533471570717
0.5137047049110848,0.21994001602242721,0.21324707043507588,0.17599981243810528,0.010749707039491404,0.2423906419990522,0.027848859361863876
0.6659349111230184,0.17341302249316054,0.2145965654633417,0.18867682528818996,0.02211290748276034,0.20575775100042681,0.05363107824950025
0.8822351951634906,0.2283464479383513,0.1920298848571527,0.21986954389994828,-0.01616512140672103,0.1438341656103342,-0.0054338065793772955
0.8837161149966379,0.15086042976883515,0.12948314309238892,0.17050044703389808,0.026861224263526683,0.23979465387187668,0.08274020956094079
1.1556365297953688,0.2112175340421411,0.2396275671605476,0.15135278003786568,0.005536640868430628,0.09186863443219138,0.013828011248940522
0.9108391736397702,0.20118427782991696,0.234863895835566,0.1389853501998695,-0.13393537072962908,0.2528320339503096,0.13616552091112585
1.0076234975348695,0.15842190633709027,0.24948473521922834,0.09793443761712228,-0.08281081578490346,0.30733652082263063,0.03611035380855056
0.6323490167583783,0.2601141874262219,0.12157380914219439,0.17528693786702376,-0.007001123483285465,0.2758530701554719,0.04252183600253523
0.5906221334419323,0.19114217108853382,0.22537117925395225,0.12530712522999052,0.03366070669506763,0.2628534918847957,0.021255759710795005
0.8773604338766557,0.1765885127047071,0.14484690526928184,0.13526421344574804,0.04823466014517311,0.20125192904640513,0.0938670189808988
0.9238640664856684,0.3126032827664229,0.18908896740664569,0.1368515411300913,0.005666565818409311,0.13051108473987907,-0.002514164533642449
0.8536958511061778,0.21153392774187815,0.218093053439959,0.1633581127741862,-0.04233793874845036,0.27055233947607205,-0.010426715618867557
0.6936491225732613,0.19152238608924213,0.2248903092695641,0.17763717805298807,0.10127327291705025,0.14745646774661098,-0.007787253272382687
0.7179905215252047,0.2549700994346748,0.22724122001375946,0.18178046371781434,0.058763271263683046,0.1624151180241689,-0.077365489228677
0.8499725894208818,0.1894523702740331,0.1485763512439151,0.18684634552557844,0.003163868762131492,0.23466539378039963,0.03889373104628262
0.7234591303101569,0.27934625960586246,0.21403690113025486,0.15069615018124272,0.03935855677808416,0.1306680589489975,-0.004694746350011497
0.600361692472626,0.2587201045366139,0.17240120800639597,0.1630986621908811,0.12055539462282233,0.14724480628315845,0.03324720325628811
1.0862810130510974,0.20406800984342144,0.1565583692509014,0.1973559072484823,-0.005911587913258131,0.1695981693864376,0.02794743898913027
0.7531643119458449,0.2515485716610783,0.17765162403489554,0.1436298531426098,0.06434713041798959,0.18349394140317618,0.004169198761350468
0.9384526727999507,0.186331731078894,0.26264158289101036,0.13785718018026535,0.032856770299593385,0.15247862954551966,0.007834607604240096
0.9546795988423928,0.2413139172996263,0.19567496235215417,0.1339447889298774,-0.03968276998250189,0.20074245435169313,0.060533806704797966
0.7247160767980733,0.16809904233474932,0.19772347986700944,0.10932279880637102,0.07604379730989738,0.2559064849597173,0.03273549644651118
0.9753067133996618,0.17916178057845297,0.25974312871905136,0.10876750526027909,0.04723951531632187,0.15180483694574673,0.01772074658511856
1.1605153206856882,0.293888636502192,0.25997081146282197,0.09202093811339782,0.1026773144211198,0.055046920244565783,-0.08238723699823068
